time_s,current_mA
2899.0,0.050262
2900.0,0.049507
2901.0,0.050104
2902.0,0.050349
2903.0,0.049946
2904.0,0.050191
2905.0,0.049788
2906.0,0.050033
2907.0,0.04963
2908.0,0.049875
2909.0,0.050472
2910.0,0.049717
2911.0,0.050314
2912.0,0.049559
2913.0,0.050156
2914.0,0.050401
2915.0,0.049998
2916.0,0.049595
2917.0,0.04984
2918.0,0.050437
2919.0,0.049682
2920.0,0.050279
2921.0,0.049524
2922.0,0.050121
2923.0,0.050366
2924.0,0.049963
2925.0,0.050208
2926.0,0.049805
2927.0,0.05005
2928.0,0.049647
2929.0,0.049892
2930.0,0.050489
2931.0,0.049734
2932.0,0.050331
2933.0,0.049576
2934.0,0.050173
2935.0,0.050418
2936.0,0.050015
2937.0,0.05026
2938.0,0.049857
2939.0,0.050102
2940.0,0.049699
2941.0,0.049944
2942.0,0.049541
2943.0,0.049786
2944.0,0.050383
2945.0,0.049628
2946.0,0.050225
2947.0,0.05047
2948.0,0.050067
2949.0,0.050312
2950.0,0.049909
2951.0,0.050154
2952.0,0.049751
2953.0,0.050348
2954.0,0.049593
2955.0,0.05019
2956.0,0.050435
2957.0,0.050032
2958.0,0.050277
2959.0,0.049874
2960.0,0.050119
2961.0,0.049716
2962.0,0.049961
2963.0,0.049558
2964.0,0.049803
2965.0,0.0504
2966.0,0.049645
2967.0,0.050242
2968.0,0.050487
2969.0,0.050084
2970.0,0.050329
2971.0,0.049926
2972.0,0.050171
2973.0,0.049768
2974.0,0.050013
2975.0,0.04961
2976.0,0.049855
2977.0,0.050452
2978.0,0.049697
2979.0,0.050294
2980.0,0.049539
2981.0,0.050136
2982.0,0.050381
2983.0,0.049978
2984.0,0.050223
2985.0,0.04982
2986.0,0.050065
2987.0,0.049662
2988.0,0.050259
2989.0,0.049504
2990.0,0.050101
2991.0,0.050346
2992.0,0.049943
2993.0,0.050188
2994.0,0.049785
2995.0,0.05003
2996.0,0.049627
2997.0,0.049872
2998.0,0.050469
2999.0,0.049714
3000.0,0.050311
3001.0,0.049556
3002.0,0.050153
3003.0,0.050398
3004.0,0.049995
3005.0,0.05024
3006.0,0.049837
3007.0,0.050082
3008.0,0.049679
3009.0,0.049924
3010.0,0.049521
3011.0,0.049766
3012.0,0.050363
3013.0,0.049608
3014.0,0.050205
3015.0,0.05045
3016.0,0.050047
3017.0,0.050292
3018.0,0.049889
3019.0,0.050134
3020.0,0.049731
3021.0,0.049976
3022.0,0.049573
3023.0,0.049818
3024.0,0.050415
3025.0,0.050012
3026.0,0.050257
3027.0,0.049854
3028.0,0.050099
3029.0,0.049696
3030.0,0.049941
3031.0,0.049538
3032.0,0.049783
3033.0,0.05038
3034.0,0.049625
3035.0,0.050222
3036.0,0.050467
3037.0,0.050064
3038.0,0.050309
3039.0,0.049906
3040.0,0.050151
3041.0,0.049748
3042.0,0.049993
3043.0,0.04959
3044.0,0.049835
3045.0,0.050432
3046.0,0.049677
3047.0,0.050274
3048.0,0.049519
3049.0,0.050116
3050.0,0.050361
3051.0,0.049958
3052.0,0.050203
3053.0,0.0498
3054.0,0.050045
3055.0,0.049642
3056.0,0.049887
3057.0,0.050484
3058.0,0.049729
3059.0,0.050326
3060.0,0.049923
3061.0,0.050168
3062.0,0.049765
3063.0,0.05001
3064.0,0.049607
3065.0,0.049852
3066.0,0.050449
3067.0,0.049694
3068.0,0.050291
3069.0,0.049536
3070.0,0.050133
3071.0,0.050378
3072.0,0.049975
3073.0,0.05022
3074.0,0.049817
3075.0,0.050062
3076.0,0.049659
3077.0,0.049904
3078.0,0.049501
3079.0,0.049746
3080.0,0.050343
3081.0,0.049588
3082.0,0.050185
3083.0,0.05043
3084.0,0.050027
3085.0,0.050272
3086.0,0.049869
3087.0,0.050114
3088.0,0.049711
3089.0,0.049956
3090.0,0.049553
3091.0,0.049798
3092.0,0.050395
3093.0,0.04964
3094.0,0.050237
3095.0,0.050482
3096.0,0.050079
3097.0,0.049676
3098.0,0.049921
3099.0,0.049518
3100.0,0.049763
3101.0,0.05036
3102.0,0.049605
3103.0,0.050202
3104.0,0.050447
3105.0,0.050044
3106.0,0.050289
3107.0,0.049886
3108.0,0.050131
3109.0,0.049728
3110.0,0.049973
3111.0,0.04957
3112.0,0.049815
3113.0,0.050412
3114.0,0.049657
3115.0,0.050254
3116.0,0.050499
3117.0,0.050096
3118.0,0.050341
3119.0,0.049938
3120.0,0.050183
3121.0,0.04978
3122.0,0.050025
3123.0,0.049622
3124.0,0.049867
3125.0,0.050464
3126.0,0.049709
3127.0,0.050306
3128.0,0.049551
3129.0,0.050148
3130.0,0.050393
3131.0,0.04999
3132.0,0.049587
3133.0,0.049832
3134.0,0.050429
3135.0,0.049674
3136.0,0.050271
3137.0,0.049516
3138.0,0.050113
3139.0,0.050358
3140.0,0.049955
3141.0,0.0502
3142.0,0.049797
3143.0,0.050042
3144.0,0.049639
3145.0,0.049884
3146.0,0.050481
3147.0,0.049726
3148.0,0.050323
3149.0,0.049568
3150.0,0.050165
3151.0,0.05041
3152.0,0.050007
3153.0,0.050252
3154.0,0.049849
3155.0,0.050094
3156.0,0.049691
3157.0,0.049936
3158.0,0.049533
3159.0,0.049778
3160.0,0.050375
3161.0,0.04962
3162.0,0.050217
3163.0,0.050462
3164.0,0.050059
3165.0,0.050304
3166.0,0.049901
3167.0,0.050146
3168.0,0.049743
3169.0,0.05034
3170.0,0.049585
3171.0,0.050182
3172.0,0.050427
3173.0,0.050024
3174.0,0.050269
3175.0,0.049866
3176.0,0.050111
3177.0,0.049708
3178.0,0.049953
3179.0,0.04955
3180.0,0.049795
3181.0,0.050392
3182.0,0.049637
3183.0,0.050234
3184.0,0.050479
3185.0,0.050076
3186.0,0.050321
3187.0,0.049918
3188.0,0.050163
3189.0,0.04976
3190.0,0.050005
3191.0,0.049602
3192.0,0.049847
3193.0,0.050444
3194.0,0.049689
3195.0,0.050286
3196.0,0.049531
3197.0,0.050128
3198.0,0.050373
3199.0,0.04997
3200.0,0.050215
3201.0,0.049812
3202.0,0.050057
3203.0,0.049654
3204.0,0.050251
3205.0,0.050496
3206.0,0.050093
3207.0,0.050338
3208.0,0.049935
3209.0,0.05018
3210.0,0.049777
3211.0,0.050022
3212.0,0.049619
3213.0,0.049864
3214.0,0.050461
3215.0,0.049706
3216.0,0.050303
3217.0,0.049548
3218.0,0.050145
3219.0,0.05039
3220.0,0.049987
3221.0,0.050232
3222.0,0.049829
3223.0,0.050074
3224.0,0.049671
3225.0,0.049916
3226.0,0.049513
3227.0,0.049758
3228.0,0.050355
3229.0,0.0496
3230.0,0.050197
3231.0,0.050442
3232.0,0.050039
3233.0,0.050284
3234.0,0.049881
3235.0,0.050126
3236.0,0.049723
3237.0,0.049968
3238.0,0.049565
3239.0,0.04981
3240.0,0.050407
3241.0,0.050004
3242.0,0.050249
3243.0,0.049846
3244.0,0.050091
3245.0,0.049688
3246.0,0.049933
3247.0,0.04953
3248.0,0.049775
3249.0,0.050372
3250.0,0.049617
3251.0,0.050214
3252.0,0.050459
3253.0,0.050056
3254.0,0.050301
3255.0,0.049898
3256.0,0.050143
3257.0,0.04974
3258.0,0.049985
3259.0,0.049582
3260.0,0.049827
3261.0,0.050424
3262.0,0.049669
3263.0,0.050266
3264.0,0.049511
3265.0,0.050108
3266.0,0.050353
3267.0,0.04995
3268.0,0.050195
3269.0,0.049792
3270.0,0.050037
3271.0,0.049634
3272.0,0.049879
3273.0,0.050476
3274.0,0.049721
3275.0,0.050318
3276.0,0.049915
3277.0,0.05016
3278.0,0.049757
3279.0,0.050002
3280.0,0.049599
3281.0,0.049844
3282.0,0.050441
3283.0,0.049686
3284.0,0.050283
3285.0,0.049528
3286.0,0.050125
3287.0,0.05037
3288.0,0.049967
3289.0,0.050212
3290.0,0.049809
3291.0,0.050054
3292.0,0.049651
3293.0,0.049896
3294.0,0.050493
3295.0,0.049738
3296.0,0.050335
3297.0,0.04958
3298.0,0.050177
3299.0,0.050422
3300.0,0.050019
3301.0,0.050264
3302.0,0.049861
3303.0,0.050106
3304.0,0.049703
3305.0,0.049948
3306.0,0.049545
3307.0,0.04979
3308.0,0.050387
3309.0,0.049632
3310.0,0.050229
3311.0,0.050474
3312.0,0.050071
3313.0,0.049668
3314.0,0.049913
3315.0,0.04951
3316.0,0.049755
3317.0,0.050352
3318.0,0.049597
3319.0,0.050194
3320.0,0.050439
3321.0,0.050036
3322.0,0.050281
3323.0,0.049878
3324.0,0.050123
3325.0,0.04972
3326.0,0.049965
3327.0,0.049562
3328.0,0.049807
3329.0,0.050404
3330.0,0.049649
3331.0,0.050246
3332.0,0.050491
3333.0,0.050088
3334.0,0.050333
3335.0,0.04993
3336.0,0.050175
3337.0,0.049772
3338.0,0.050017
3339.0,0.049614
3340.0,0.049859
3341.0,0.050456
3342.0,0.049701
3343.0,0.050298
3344.0,0.049543
3345.0,0.05014
3346.0,0.050385
3347.0,0.049982
3348.0,0.049579
3349.0,0.049824
3350.0,0.050421
3351.0,0.049666
3352.0,0.050263
3353.0,0.049508
3354.0,0.050105
3355.0,0.05035
3356.0,0.049947
3357.0,0.050192
3358.0,0.049789
3359.0,0.050034
3360.0,0.049631
3361.0,0.049876
3362.0,0.050473
3363.0,0.049718
3364.0,0.050315
3365.0,0.04956
3366.0,0.050157
3367.0,0.050402
3368.0,0.049999
3369.0,0.050244
3370.0,0.049841
3371.0,0.050086
3372.0,0.049683
3373.0,0.049928
3374.0,0.049525
3375.0,0.04977
3376.0,0.050367
3377.0,0.049612
3378.0,0.050209
3379.0,0.050454
3380.0,0.050051
3381.0,0.050296
3382.0,0.049893
3383.0,0.050138
3384.0,0.049735
3385.0,0.050332
3386.0,0.049577
3387.0,0.050174
3388.0,0.050419
3389.0,0.050016
3390.0,0.050261
3391.0,0.049858
3392.0,0.050103
3393.0,0.0497
3394.0,0.049945
3395.0,0.049542
3396.0,0.049787
3397.0,0.050384
3398.0,0.049629
3399.0,0.050226
3400.0,0.050471
3401.0,0.050068
3402.0,0.050313
3403.0,0.04991
3404.0,0.050155
3405.0,0.049752
3406.0,0.049997
3407.0,0.049594
3408.0,0.049839
3409.0,0.050436
3410.0,0.049681
3411.0,0.050278
3412.0,0.049523
3413.0,0.05012
3414.0,0.050365
3415.0,0.049962
3416.0,0.050207
3417.0,0.049804
3418.0,0.050049
3419.0,0.049646
3420.0,0.049891
3421.0,0.050488
3422.0,0.050085
3423.0,0.05033
3424.0,0.049927
3425.0,0.050172
3426.0,0.049769
3427.0,0.050014
3428.0,0.049611
3429.0,0.049856
3430.0,0.050453
3431.0,0.049698
3432.0,0.050295
3433.0,0.04954
3434.0,0.050137
3435.0,0.050382
3436.0,0.049979
3437.0,0.050224
3438.0,0.049821
3439.0,0.050066
3440.0,0.049663
3441.0,0.049908
3442.0,0.049505
3443.0,0.04975
3444.0,0.050347
3445.0,0.049592
3446.0,0.050189
3447.0,0.050434
3448.0,0.050031
3449.0,0.050276
3450.0,0.049873
3451.0,0.050118
3452.0,0.049715
3453.0,0.04996
3454.0,0.049557
3455.0,0.049802
3456.0,0.050399
3457.0,0.049996
3458.0,0.050241
3459.0,0.049838
3460.0,0.050083
3461.0,0.04968
3462.0,0.049925
3463.0,0.049522
3464.0,0.049767
3465.0,0.050364
3466.0,0.049609
3467.0,0.050206
3468.0,0.050451
3469.0,0.050048
3470.0,0.050293
3471.0,0.04989
3472.0,0.050135
3473.0,0.049732
3474.0,0.049977
3475.0,0.049574
3476.0,0.049819
3477.0,0.050416
3478.0,0.049661
3479.0,0.050258
3480.0,0.049503
3481.0,0.0501
3482.0,0.050345
3483.0,0.049942
3484.0,0.050187
3485.0,0.049784
3486.0,0.050029
3487.0,0.049626
3488.0,0.049871
3489.0,0.050468
3490.0,0.049713
3491.0,0.05031
3492.0,0.049555
3493.0,0.050152
3494.0,0.049749
3495.0,0.049994
3496.0,0.049591
3497.0,0.049836
3498.0,0.050433
3499.0,0.049678
3500.0,0.050275
3501.0,0.04952
3502.0,0.050117
3503.0,0.050362
3504.0,0.049959
3505.0,0.050204
3506.0,0.049801
3507.0,0.050046
3508.0,0.049643
3509.0,0.049888
3510.0,0.050485
3511.0,0.04973
3512.0,0.050327
3513.0,0.049572
3514.0,0.050169
3515.0,0.050414
3516.0,0.050011
3517.0,0.050256
3518.0,0.049853
3519.0,0.050098
3520.0,0.049695
3521.0,0.04994
3522.0,0.049537
3523.0,0.049782
3524.0,0.050379
3525.0,0.049624
3526.0,0.050221
3527.0,0.050466
3528.0,0.050063
3529.0,0.04966
3530.0,0.049905
3531.0,0.049502
3532.0,0.049747
3533.0,0.050344
3534.0,0.049589
3535.0,0.050186
3536.0,0.050431
3537.0,0.050028
3538.0,0.050273
3539.0,0.04987
3540.0,0.050115
3541.0,0.049712
3542.0,0.049957
3543.0,0.049554
3544.0,0.049799
3545.0,0.050396
3546.0,0.049641
3547.0,0.050238
3548.0,0.050483
3549.0,0.05008
3550.0,0.050325
3551.0,0.049922
3552.0,0.050167
3553.0,0.049764
3554.0,0.050009
3555.0,0.049606
3556.0,0.049851
3557.0,0.050448
3558.0,0.049693
3559.0,0.05029
3560.0,0.049535
3561.0,0.050132
3562.0,0.050377
3563.0,0.049974
3564.0,0.050219
3565.0,0.049816
3566.0,0.050413
3567.0,0.049658
3568.0,0.050255
3569.0,0.0495
3570.0,0.050097
3571.0,0.050342
3572.0,0.049939
3573.0,0.050184
3574.0,0.049781
3575.0,0.050026
3576.0,0.049623
3577.0,0.049868
3578.0,0.050465
3579.0,0.04971
3580.0,0.050307
3581.0,0.049552
3582.0,0.050149
3583.0,0.050394
3584.0,0.049991
3585.0,0.050236
3586.0,0.049833
3587.0,0.050078
3588.0,0.049675
3589.0,0.04992
3590.0,0.049517
3591.0,0.049762
3592.0,0.050359
3593.0,0.049604
3594.0,0.050201
3595.0,0.050446
3596.0,0.050043
3597.0,0.050288
3598.0,0.049885
3599.0,0.05013
3600.0,0.049727
3601.0,0.050324
3602.0,0.049569
3603.0,0.050166
3604.0,0.050411
3605.0,0.050008
3606.0,0.050253
3607.0,0.04985
3608.0,0.050095
3609.0,0.049692
3610.0,0.049937
3611.0,0.049534
3612.0,0.049779
3613.0,0.050376
3614.0,0.049621
3615.0,0.050218
3616.0,0.050463
3617.0,0.05006
3618.0,0.050305
3619.0,0.049902
3620.0,0.050147
3621.0,0.049744
3622.0,0.049989
3623.0,0.049586
3624.0,0.049831
3625.0,0.050428
3626.0,0.049673
3627.0,0.05027
3628.0,0.049515
3629.0,0.050112
3630.0,0.050357
3631.0,0.049954
3632.0,0.050199
3633.0,0.049796
3634.0,0.050041
3635.0,0.049638
3636.0,0.049883
3637.0,0.05048
3638.0,0.050077
3639.0,0.050322
3640.0,0.049919
3641.0,0.050164
3642.0,0.049761
3643.0,0.050006
3644.0,0.049603
3645.0,0.049848
3646.0,0.050445
3647.0,0.04969
3648.0,0.050287
3649.0,0.049532
3650.0,0.050129
3651.0,0.050374
3652.0,0.049971
3653.0,0.050216
3654.0,0.049813
3655.0,0.050058
3656.0,0.049655
3657.0,0.0499
3658.0,0.050497
3659.0,0.049742
3660.0,0.050339
3661.0,0.049584
3662.0,0.050181
3663.0,0.050426
3664.0,0.050023
3665.0,0.050268
3666.0,0.049865
3667.0,0.05011
3668.0,0.049707
3669.0,0.049952
3670.0,0.049549
3671.0,0.049794
3672.0,0.050391
3673.0,0.049988
3674.0,0.050233
3675.0,0.04983
3676.0,0.050075
3677.0,0.049672
3678.0,0.049917
3679.0,0.049514
3680.0,0.049759
3681.0,0.050356
3682.0,0.049601
3683.0,0.050198
3684.0,0.050443
3685.0,0.05004
3686.0,0.050285
3687.0,0.049882
3688.0,0.050127
3689.0,0.049724
3690.0,0.049969
3691.0,0.049566
3692.0,0.049811
3693.0,0.050408
3694.0,0.049653
3695.0,0.05025
3696.0,0.050495
3697.0,0.050092
3698.0,0.050337
3699.0,0.049934
3700.0,0.050179
3701.0,0.049776
3702.0,0.050021
3703.0,0.049618
3704.0,0.049863
3705.0,0.05046
3706.0,0.049705
3707.0,0.050302
3708.0,0.049547
3709.0,0.050144
3710.0,0.049741
3711.0,0.049986
3712.0,0.049583
3713.0,0.049828
3714.0,0.050425
3715.0,0.04967
3716.0,0.050267
3717.0,0.049512
3718.0,0.050109
3719.0,0.050354
3720.0,0.049951
3721.0,0.050196
3722.0,0.049793
3723.0,0.050038
3724.0,0.049635
3725.0,0.04988
3726.0,0.050477
3727.0,0.049722
3728.0,0.050319
3729.0,0.049564
3730.0,0.050161
3731.0,0.050406
3732.0,0.050003
3733.0,0.050248
3734.0,0.049845
3735.0,0.05009
3736.0,0.049687
3737.0,0.049932
3738.0,0.049529
3739.0,0.049774
3740.0,0.050371
3741.0,0.049616
3742.0,0.050213
3743.0,0.050458
3744.0,0.050055
3745.0,0.049652
3746.0,0.049897
3747.0,0.050494
3748.0,0.049739
3749.0,0.050336
3750.0,0.049581
3751.0,0.050178
3752.0,0.050423
3753.0,0.05002
3754.0,0.050265
3755.0,0.049862
3756.0,0.050107
3757.0,0.049704
3758.0,0.049949
3759.0,0.049546
3760.0,0.049791
3761.0,0.050388
3762.0,0.049633
3763.0,0.05023
3764.0,0.050475
3765.0,0.050072
3766.0,0.050317
3767.0,0.049914
3768.0,0.050159
3769.0,0.049756
3770.0,0.050001
3771.0,0.049598
3772.0,0.049843
3773.0,0.05044
3774.0,0.049685
3775.0,0.050282
3776.0,0.049527
3777.0,0.050124
3778.0,0.050369
3779.0,0.049966
3780.0,0.050211
3781.0,0.049808
3782.0,0.050405
3783.0,0.04965
3784.0,0.050247
3785.0,0.050492
3786.0,0.050089
3787.0,0.050334
3788.0,0.049931
3789.0,0.050176
3790.0,0.049773
3791.0,0.050018
3792.0,0.049615
3793.0,0.04986
3794.0,0.050457
3795.0,0.049702
3796.0,0.050299
3797.0,0.049544
3798.0,0.050141
3799.0,0.050386
3800.0,0.049983
3801.0,0.050228
3802.0,0.049825
3803.0,0.05007
3804.0,0.049667
3805.0,0.049912
3806.0,0.049509
3807.0,0.049754
3808.0,0.050351
3809.0,0.049596
3810.0,0.050193
3811.0,0.050438
3812.0,0.050035
3813.0,0.05028
3814.0,0.049877
3815.0,0.050122
3816.0,0.049719
3817.0,0.050316
3818.0,0.049561
3819.0,0.050158
3820.0,0.050403
3821.0,0.05
3822.0,0.050245
3823.0,0.049842
3824.0,0.050087
3825.0,0.049684
3826.0,0.049929
3827.0,0.049526
3828.0,0.049771
3829.0,0.050368
3830.0,0.049613
3831.0,0.05021
3832.0,0.050455
3833.0,0.050052
3834.0,0.050297
3835.0,0.049894
3836.0,0.050139
3837.0,0.049736
3838.0,0.049981
3839.0,0.049578
3840.0,0.049823
3841.0,0.05042
3842.0,0.049665
3843.0,0.050262
3844.0,0.049507
3845.0,0.050104
3846.0,0.050349
3847.0,0.049946
3848.0,0.050191
3849.0,0.049788
3850.0,0.050033
3851.0,0.04963
3852.0,0.049875
3853.0,0.050472
3854.0,0.050069
3855.0,0.050314
3856.0,0.049911
3857.0,0.050156
3858.0,0.049753
3859.0,0.049998
3860.0,0.049595
3861.0,0.04984
3862.0,0.050437
3863.0,0.049682
3864.0,0.050279
3865.0,0.049524
3866.0,0.050121
3867.0,0.050366
3868.0,0.049963
3869.0,0.050208
3870.0,0.049805
3871.0,0.05005
3872.0,0.049647
3873.0,0.049892
3874.0,0.050489
3875.0,0.049734
3876.0,0.050331
3877.0,0.049576
3878.0,0.050173
3879.0,0.050418
3880.0,0.050015
3881.0,0.05026
3882.0,0.049857
3883.0,0.050102
3884.0,0.049699
3885.0,0.049944
3886.0,0.049541
3887.0,0.049786
3888.0,0.050383
3889.0,0.04998
3890.0,0.050225
3891.0,0.049822
3892.0,0.050067
3893.0,0.049664
3894.0,0.049909
3895.0,0.049506
3896.0,0.049751
3897.0,0.050348
3898.0,0.049593
3899.0,0.05019
3900.0,0.050435
3901.0,0.050032
3902.0,0.050277
3903.0,0.049874
3904.0,0.050119
3905.0,0.049716
3906.0,0.049961
3907.0,0.049558
3908.0,0.049803
3909.0,0.0504
3910.0,0.049645
3911.0,0.050242
3912.0,0.050487
3913.0,0.050084
3914.0,0.050329
3915.0,0.049926
3916.0,0.050171
3917.0,0.049768
3918.0,0.050013
3919.0,0.04961
3920.0,0.049855
3921.0,0.050452
3922.0,0.049697
3923.0,0.050294
3924.0,0.049539
3925.0,0.050136
3926.0,0.049733
3927.0,0.049978
3928.0,0.049575
3929.0,0.04982
3930.0,0.050417
3931.0,0.049662
3932.0,0.050259
3933.0,0.049504
3934.0,0.050101
3935.0,0.050346
3936.0,0.049943
3937.0,0.050188
3938.0,0.049785
3939.0,0.05003
3940.0,0.049627
3941.0,0.049872
3942.0,0.050469
3943.0,0.049714
3944.0,0.050311
3945.0,0.049556
3946.0,0.050153
3947.0,0.050398
3948.0,0.049995
3949.0,0.05024
3950.0,0.049837
3951.0,0.050082
3952.0,0.049679
3953.0,0.049924
3954.0,0.049521
3955.0,0.049766
3956.0,0.050363
3957.0,0.049608
3958.0,0.050205
3959.0,0.05045
3960.0,0.050047
3961.0,0.050292
3962.0,0.049889
3963.0,0.050486
3964.0,0.049731
3965.0,0.050328
3966.0,0.049573
3967.0,0.05017
3968.0,0.050415
3969.0,0.050012
3970.0,0.050257
3971.0,0.049854
3972.0,0.050099
3973.0,0.049696
3974.0,0.049941
3975.0,0.049538
3976.0,0.049783
3977.0,0.05038
3978.0,0.049625
3979.0,0.050222
3980.0,0.050467
3981.0,0.050064
3982.0,0.050309
3983.0,0.049906
3984.0,0.050151
3985.0,0.049748
3986.0,0.049993
3987.0,0.04959
3988.0,0.049835
3989.0,0.050432
3990.0,0.049677
3991.0,0.050274
3992.0,0.049519
3993.0,0.050116
3994.0,0.050361
3995.0,0.049958
3996.0,0.050203
3997.0,0.0498
3998.0,0.050397
3999.0,0.049642
4000.0,0.050239
4001.0,0.050484
4002.0,0.050081
4003.0,0.050326
4004.0,0.049923
4005.0,0.050168
4006.0,0.049765
4007.0,0.05001
4008.0,0.049607
4009.0,0.049852
4010.0,0.050449
4011.0,0.049694
4012.0,0.050291
4013.0,0.049536
4014.0,0.050133
4015.0,0.050378
4016.0,0.049975
4017.0,0.05022
4018.0,0.049817
4019.0,0.050062
4020.0,0.049659
4021.0,0.049904
4022.0,0.049501
4023.0,0.049746
4024.0,0.050343
4025.0,0.049588
4026.0,0.050185
4027.0,0.05043
4028.0,0.050027
4029.0,0.050272
4030.0,0.049869
4031.0,0.050114
4032.0,0.049711
4033.0,0.049956
4034.0,0.049553
4035.0,0.05015
4036.0,0.050395
4037.0,0.049992
4038.0,0.050237
4039.0,0.049834
4040.0,0.050079
4041.0,0.049676
4042.0,0.049921
4043.0,0.049518
4044.0,0.049763
4045.0,0.05036
4046.0,0.049605
4047.0,0.050202
4048.0,0.050447
4049.0,0.050044
4050.0,0.050289
4051.0,0.049886
4052.0,0.050131
4053.0,0.049728
4054.0,0.049973
4055.0,0.04957
4056.0,0.049815
4057.0,0.050412
4058.0,0.049657
4059.0,0.050254
4060.0,0.050499
4061.0,0.050096
4062.0,0.050341
4063.0,0.049938
4064.0,0.050183
4065.0,0.04978
4066.0,0.050025
4067.0,0.049622
4068.0,0.049867
4069.0,0.050464
4070.0,0.050061
4071.0,0.050306
4072.0,0.049903
4073.0,0.050148
4074.0,0.049745
4075.0,0.04999
4076.0,0.049587
4077.0,0.049832
4078.0,0.050429
4079.0,0.049674
4080.0,0.050271
4081.0,0.049516
4082.0,0.050113
4083.0,0.050358
4084.0,0.049955
4085.0,0.0502
4086.0,0.049797
4087.0,0.050042
4088.0,0.049639
4089.0,0.049884
4090.0,0.050481
4091.0,0.049726
4092.0,0.050323
4093.0,0.049568
4094.0,0.050165
4095.0,0.05041
4096.0,0.050007
4097.0,0.050252
4098.0,0.049849
4099.0,0.050094
4100.0,0.049691
4101.0,0.049936
4102.0,0.049533
4103.0,0.049778
4104.0,0.050375
4105.0,0.04962
4106.0,0.050217
4107.0,0.049814
4108.0,0.050059
4109.0,0.049656
4110.0,0.049901
4111.0,0.050498
4112.0,0.049743
4113.0,0.05034
4114.0,0.049585
4115.0,0.050182
4116.0,0.050427
4117.0,0.050024
4118.0,0.050269
4119.0,0.049866
4120.0,0.050111
4121.0,0.049708
4122.0,0.049953
4123.0,0.04955
4124.0,0.049795
4125.0,0.050392
4126.0,0.049637
4127.0,0.050234
4128.0,0.050479
4129.0,0.050076
4130.0,0.050321
4131.0,0.049918
4132.0,0.050163
4133.0,0.04976
4134.0,0.050005
4135.0,0.049602
4136.0,0.049847
4137.0,0.050444
4138.0,0.049689
4139.0,0.050286
4140.0,0.049531
4141.0,0.050128
4142.0,0.049725
4143.0,0.04997
4144.0,0.049567
4145.0,0.049812
4146.0,0.050409
4147.0,0.049654
4148.0,0.050251
4149.0,0.050496
4150.0,0.050093
4151.0,0.050338
4152.0,0.049935
4153.0,0.05018
4154.0,0.049777
4155.0,0.050022
4156.0,0.049619
4157.0,0.049864
4158.0,0.050461
4159.0,0.049706
4160.0,0.050303
4161.0,0.049548
4162.0,0.050145
4163.0,0.05039
4164.0,0.049987
4165.0,0.050232
4166.0,0.049829
4167.0,0.050074
4168.0,0.049671
4169.0,0.049916
4170.0,0.049513
4171.0,0.049758
4172.0,0.050355
4173.0,0.0496
4174.0,0.050197
4175.0,0.050442
4176.0,0.050039
4177.0,0.050284
4178.0,0.049881
4179.0,0.050478
4180.0,0.049723
4181.0,0.05032
4182.0,0.049565
4183.0,0.050162
4184.0,0.050407
4185.0,0.050004
4186.0,0.050249
4187.0,0.049846
4188.0,0.050091
4189.0,0.049688
4190.0,0.049933
4191.0,0.04953
4192.0,0.049775
4193.0,0.050372
4194.0,0.049617
4195.0,0.050214
4196.0,0.050459
4197.0,0.050056
4198.0,0.050301
4199.0,0.049898
4200.0,0.050143
4201.0,0.04974
4202.0,0.049985
4203.0,0.049582
4204.0,0.049827
4205.0,0.050424
4206.0,0.049669
4207.0,0.050266
4208.0,0.049511
4209.0,0.050108
4210.0,0.050353
4211.0,0.04995
4212.0,0.050195
4213.0,0.049792
4214.0,0.050389
4215.0,0.049634
4216.0,0.050231
4217.0,0.050476
4218.0,0.050073
4219.0,0.050318
4220.0,0.049915
4221.0,0.05016
4222.0,0.049757
4223.0,0.050002
4224.0,0.049599
4225.0,0.049844
4226.0,0.050441
4227.0,0.049686
4228.0,0.050283
4229.0,0.049528
4230.0,0.050125
4231.0,0.05037
4232.0,0.049967
4233.0,0.050212
4234.0,0.049809
4235.0,0.050054
4236.0,0.049651
4237.0,0.049896
4238.0,0.050493
4239.0,0.049738
4240.0,0.050335
4241.0,0.04958
4242.0,0.050177
4243.0,0.050422
4244.0,0.050019
4245.0,0.050264
4246.0,0.049861
4247.0,0.050106
4248.0,0.049703
4249.0,0.049948
4250.0,0.049545
4251.0,0.050142
4252.0,0.050387
4253.0,0.049984
4254.0,0.050229
4255.0,0.049826
4256.0,0.050071
4257.0,0.049668
4258.0,0.049913
4259.0,0.04951
4260.0,0.049755
4261.0,0.050352
4262.0,0.049597
4263.0,0.050194
4264.0,0.050439
4265.0,0.050036
4266.0,0.050281
4267.0,0.049878
4268.0,0.050123
4269.0,0.04972
4270.0,0.049965
4271.0,0.049562
4272.0,0.049807
4273.0,0.050404
4274.0,0.049649
4275.0,0.050246
4276.0,0.050491
4277.0,0.050088
4278.0,0.050333
4279.0,0.04993
4280.0,0.050175
4281.0,0.049772
4282.0,0.050017
4283.0,0.049614
4284.0,0.049859
4285.0,0.050456
4286.0,0.050053
4287.0,0.050298
4288.0,0.049895
4289.0,0.05014
4290.0,0.049737
4291.0,0.049982
4292.0,0.049579
4293.0,0.049824
4294.0,0.050421
4295.0,0.049666
4296.0,0.050263
4297.0,0.049508
